# stan_version_major = 2
# stan_version_minor = 19
# stan_version_patch = 1
# model = CmdStanGaussian4_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 1
# data
#   file = CmdStanGaussian4_1.data.R
# init = 2 (Default)
# random
#   seed = 1750836518
# output
#   file = CmdStanGaussian4_samples_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,sigma
-5015.54,0.905251,0.812464,1,3,0,5016.91,0.00317231,0.997941
-5015.83,0.956323,0.812464,2,3,0,5016.01,-0.00899644,1.00627
-5016.57,0.805609,0.812464,2,7,0,5017.93,0.00925615,1.01017
-5015.73,0.894961,0.812464,2,3,0,5018.06,-0.00182971,0.995141
-5015.35,0.841184,0.812464,2,3,0,5017.26,0.00159689,1.0019
-5015.95,0.929371,0.812464,2,3,0,5016.06,0.00753052,0.996486
-5016.65,0.922292,0.812464,2,7,0,5016.94,-0.0170872,1.0045
-5015.51,1,0.812464,2,7,0,5016.52,0.00243366,0.997919
-5016.24,0.81926,0.812464,2,3,0,5016.95,-0.0122951,0.996123
-5015.45,1,0.812464,2,3,0,5016.23,0.00239752,0.998863
-5017.01,0.594275,0.812464,2,3,0,5019.72,-0.0171269,1.00826
-5015.58,1,0.812464,2,3,0,5016.91,0.00511558,1.00434
-5016.54,0.650204,0.812464,2,3,0,5019.23,-0.0152712,1.00659
-5016.1,0.898914,0.812464,2,7,0,5017.97,-0.00790479,0.994151
-5017.31,0.833646,0.812464,2,3,0,5018.05,-0.0174217,1.00999
-5018.41,0.939837,0.812464,2,3,0,5018.54,-0.0204415,1.01302
-5016.46,1,0.812464,2,3,0,5018.24,-0.00884196,1.01096
-5016.05,1,0.812464,1,1,0,5016.43,-0.00757036,1.00892
-5015.51,0.875413,0.812464,1,3,0,5017.22,0.00291586,0.99814
-5015.47,0.997412,0.812464,2,3,0,5015.59,-0.00647577,1.00272
-5015.38,0.972219,0.812464,2,7,0,5015.71,-2.52763e-05,0.999082
-5017.21,0.721914,0.812464,1,3,0,5017.66,0.00749039,0.989369
-5019.3,0.790355,0.812464,2,7,0,5020.7,-0.0294073,1.00103
-5017.08,1,0.812464,2,3,0,5019.11,-0.0191749,1.00566
-5016.41,0.990322,0.812464,2,3,0,5017.51,0.0132187,1.00423
-5017.43,0.891055,0.812464,2,7,0,5018.07,-0.0182354,1.00997
-5017.15,0.98189,0.812464,4,23,0,5018.84,0.0148064,1.00929
-5015.53,1,0.812464,2,3,0,5017.11,-0.00438145,1.00564
-5015.78,0.925392,0.812464,2,3,0,5016.32,-0.00935255,0.998015
-5015.51,0.92202,0.812464,1,3,0,5016.61,0.00124112,1.00566
-5015.7,0.980218,0.812464,2,3,0,5015.81,-0.00955344,0.999732
-5016.74,0.895444,0.812464,2,7,0,5017,0.0105553,0.99306
-5016.84,0.99779,0.812464,2,7,0,5017.03,-0.0111096,1.01191
-5017.02,0.968191,0.812464,1,1,0,5017.27,-0.00982578,1.01329
-5016.3,1,0.812464,2,3,0,5017.11,0.00364074,0.992275
-5015.56,0.851831,0.812464,2,7,0,5017.71,0.000134219,1.00655
-5017.07,0.850433,0.812464,2,7,0,5017.11,-0.000744439,0.988423
-5016.32,0.990704,0.812464,2,3,0,5017.57,0.00232408,1.01141
-5017.77,0.804517,0.812464,2,3,0,5018.96,0.0203863,1.00564
-5015.87,1,0.812464,2,3,0,5017.76,0.00613486,1.00702
-5015.47,0.908476,0.812464,1,3,0,5016.71,-0.00253841,0.997741
-5015.35,0.971174,0.812464,1,3,0,5015.71,0.00033878,1.00334
-5015.61,0.912742,0.812464,2,3,0,5016.11,-0.00144812,0.996145
-5015.41,0.894904,0.812464,2,3,0,5016.62,-0.00506317,1.00302
-5016.85,0.825908,0.812464,2,3,0,5016.86,0.0101117,0.992159
-5015.42,0.963315,0.812464,1,3,0,5017.22,0.00326782,1.00246
-5015.57,0.922394,0.812464,2,3,0,5016.13,-0.00430743,0.996979
-5016.08,0.963531,0.812464,2,3,0,5016.1,-0.00907174,0.99491
-5015.39,0.986931,0.812464,2,3,0,5016.26,-0.0050392,1.00225
-5017.3,0.806115,0.812464,2,3,0,5017.41,0.00885215,1.01399
-5016.31,0.990056,0.812464,3,11,0,5018.07,-0.0129669,1.00722
-5015.33,0.971346,0.812464,1,3,0,5016.57,-0.000886517,1.00305
-5015.33,0.992057,0.812464,1,3,0,5015.4,-0.00189628,1.00026
-5015.55,0.971416,0.812464,2,3,0,5015.61,-0.00499258,0.997487
-5016.24,0.807954,0.812464,2,3,0,5017.42,0.011032,1.00599
-5016.02,1,0.812464,1,1,0,5016.29,0.00851254,1.00658
-5015.36,1,0.812464,2,3,0,5015.95,-0.000144283,0.999512
-5016.04,0.904847,0.812464,2,3,0,5016.11,-0.0127822,0.999335
-5017.23,0.794276,0.812464,1,1,0,5017.23,-0.0198239,0.997511
-5015.66,1,0.812464,2,3,0,5017.16,7.10289e-05,1.00741
-5015.4,0.942398,0.812464,2,3,0,5016.27,0.00169401,0.99927
-5015.4,0.676039,0.812464,1,3,0,5017.76,0.00169401,0.99927
-5016.65,0.858769,0.812464,2,3,0,5016.92,0.00304385,0.990503
-5018.06,0.882169,0.812464,2,3,0,5018.85,-0.0116416,0.98695
-5019.11,0.886382,0.812464,2,3,0,5021.1,-0.017797,1.01751
-5017.99,1,0.812464,2,3,0,5020.45,0.000581289,1.01815
-5015.54,0.986182,0.812464,2,3,0,5018.22,0.00340731,1.00515
-5016.13,0.916374,0.812464,2,3,0,5016.39,-0.00273096,1.01063
-5016.3,0.989658,0.812464,2,3,0,5016.66,-0.00369333,0.991857
-5015.61,1,0.812464,2,3,0,5016.45,0.00341508,0.997139
-5015.47,0.944749,0.812464,2,3,0,5016.2,0.000105476,1.00552
-5015.85,0.799679,0.812464,2,3,0,5017.41,0.00614128,0.996373
-5017.55,0.827621,0.812464,2,3,0,5017.99,0.00967852,1.01465
-5015.46,1,0.812464,2,3,0,5017.52,-0.00208808,1.00539
-5017.38,0.753207,0.812464,2,3,0,5017.72,-0.0181533,1.00974
-5016.65,1,0.812464,2,3,0,5018.17,-0.00402631,1.01309
-5016.5,1,0.812464,1,1,0,5016.81,-0.00215752,1.01258
-5018.25,0.725675,0.812464,1,1,0,5018.25,-0.00164424,1.01898
-5016.29,1,0.812464,2,3,0,5018.68,-0.0147809,0.999378
-5016.6,0.981528,0.812464,2,3,0,5016.83,0.0149342,1.00176
-5017.02,0.948645,0.812464,2,7,0,5017.8,-0.0135353,0.991976
-5016.68,0.652947,0.812464,1,3,0,5021.81,0.014648,1.00525
-5017.55,0.866286,0.812464,2,3,0,5018.18,-0.0223342,1.00259
-5016.19,0.994751,0.812464,2,7,0,5017.7,0.00920047,0.995748
-5016.72,0.938195,0.812464,2,7,0,5017.2,-0.0179552,1.00136
-5015.44,1,0.812464,2,3,0,5016.74,-0.00564615,0.999806
-5015.32,0.98924,0.812464,1,3,0,5015.53,-0.000758151,1.00236
-5015.67,0.808821,0.812464,2,3,0,5016.99,-0.00685941,1.00601
-5017.88,0.798199,0.812464,2,7,0,5017.92,0.0113101,0.988387
-5015.52,0.990795,0.812464,2,3,0,5018.09,0.00515672,1.0004
-5016.54,0.819575,0.812464,2,3,0,5017.09,0.00157758,0.990733
-5016.87,0.951032,0.812464,6,103,0,5017.98,0.0147679,1.00714
-5017.71,0.645665,0.812464,2,3,0,5021.41,-0.0131103,1.01479
-5019.44,0.650942,0.812464,2,3,0,5023.44,0.0018788,0.981666
-5019.3,1,0.812464,2,3,0,5020.14,0.00190961,0.982021
-5018.09,1,0.812464,2,3,0,5019.55,-0.00563321,0.985427
-5015.32,1,0.812464,2,3,0,5017.68,-0.00230575,1.00206
-5016.51,0.781823,0.812464,1,3,0,5017.01,-0.00902617,1.01115
-5016.77,0.980132,0.812464,5,59,0,5017.63,0.00458379,1.01308
-5017.16,0.756245,0.812464,2,7,0,5019.88,-0.0189752,1.00689
-5018.25,0.799984,0.812464,2,3,0,5020.44,-0.0190386,0.990214
-5018.47,0.957493,0.812464,1,1,0,5018.99,-0.0188093,0.98916
-5015.61,1,0.812464,2,7,0,5017.94,0.00436599,1.00543
-5017.46,0.813956,0.812464,2,3,0,5017.7,-0.0194753,1.00869
-5015.47,0.96716,0.812464,1,3,0,5017.52,-0.00669772,1.0021
-5015.5,0.931745,0.812464,1,3,0,5016.08,0.0050226,1.00154
-5015.94,0.852733,0.812464,2,3,0,5016.94,-0.0102159,0.996908
-5015.59,0.752018,0.812464,2,3,0,5018.63,-0.00379484,1.00658
-5019.96,0.628603,0.812464,2,3,0,5020.29,0.0288057,1.00622
-5017.83,1,0.812464,1,1,0,5019.75,0.0194003,1.00826
-5018.26,0.925959,0.812464,1,1,0,5018.62,0.0201921,1.01011
-5016.16,0.983418,0.812464,2,7,0,5018.11,-0.0126015,0.997201
-5015.41,0.803601,0.812464,2,3,0,5018.27,-0.000143508,1.00463
-5017.23,0.626321,0.812464,1,3,0,5018.7,-0.0193138,0.996492
-5015.51,0.99135,0.812464,2,3,0,5017.38,-0.00731335,1.0026
-5015.4,0.955327,0.812464,1,3,0,5015.91,0.00218485,0.999672
-5015.4,0.832297,0.812464,2,3,0,5016.94,0.00290297,1.001
-5015.75,0.964486,0.812464,2,3,0,5015.78,-0.00779994,1.0063
-5016.25,0.945153,0.812464,2,7,0,5016.5,0.0124619,1.0027
-5015.6,1,0.812464,2,7,0,5016.26,-0.00719083,1.00487
-5015.84,0.86635,0.812464,2,7,0,5016.83,0.00850205,1.00419
-5015.47,1,0.812464,2,3,0,5015.83,-0.0050814,0.998684
-5015.65,0.988806,0.812464,2,3,0,5015.67,-0.00823993,0.998634
-5018.28,0.579084,0.812464,2,3,0,5019.68,-0.0206691,1.01221
-5015.96,1,0.812464,2,7,0,5018.13,0.0102351,1.00235
-5015.68,0.90505,0.812464,2,3,0,5016.96,-0.00444539,1.00722
-5015.54,0.992335,0.812464,2,3,0,5015.9,-0.00150757,0.996855
-5015.61,0.995625,0.812464,2,3,0,5015.64,-0.00211792,1.00699
-5015.65,0.923973,0.812464,2,3,0,5016.47,-0.00644103,0.997101
-5015.58,0.908908,0.812464,2,3,0,5016.64,0.00616628,1.00141
-5017.68,0.763711,0.812464,2,3,0,5018.34,0.0205929,1.00071
-5018.42,0.86358,0.812464,2,3,0,5019.58,-0.0246459,0.995847
-5016.46,0.904826,0.812464,2,3,0,5020.2,-0.000538075,0.990938
-5016.67,0.904134,0.812464,2,3,0,5018.03,0.0129939,0.995655
-5016.73,0.998915,0.812464,2,7,0,5016.96,-0.0170279,1.00574
-5016.16,1,0.812464,2,3,0,5016.84,0.0116453,0.999953
-5016.26,0.909368,0.812464,2,7,0,5017.72,-0.0101471,1.00909
-5015.89,0.887771,0.812464,2,7,0,5017.54,-0.00880223,0.996276
-5015.48,0.922957,0.812464,1,3,0,5016.76,0.000201203,1.0056
-5015.78,0.923888,0.812464,2,3,0,5016.25,-0.00730748,0.996308
-5016.03,0.981695,0.812464,2,3,0,5016.12,0.00486296,1.009
-5016.28,0.955586,0.812464,1,1,0,5016.37,0.00783747,1.00918
-5015.38,0.92157,0.812464,1,3,0,5016.99,-0.00483244,1.00141
-5016.05,0.828118,0.812464,1,3,0,5016.72,0.00679379,0.995124
-5015.37,1,0.812464,2,3,0,5016.03,-0.00298949,0.99957
-5015.65,0.963645,0.812464,2,3,0,5015.71,-0.00131393,0.995764
-5015.52,1,0.812464,1,1,0,5015.64,-0.000591012,0.99699
-5015.61,0.994504,0.812464,2,3,0,5015.63,-0.00114926,0.996114
-5015.53,0.992587,0.812464,2,3,0,5015.86,0.00479469,0.999641
-5016.68,0.707735,0.812464,2,3,0,5018.46,-0.0176981,1.002
-5017,0.938648,0.812464,1,1,0,5017.19,-0.01948,1.00053
-5015.37,0.96206,0.812464,1,3,0,5017.26,-0.00374275,1.00326
-5015.32,1,0.812464,2,3,0,5015.37,-2.77187e-05,1.0023
-5016.22,0.816282,0.812464,1,3,0,5016.71,-0.00976533,1.00904
-5016.77,0.76161,0.812464,2,7,0,5018.92,-0.013071,0.993036
-5015.75,0.905111,0.812464,2,3,0,5018.12,0.00753199,1.0041
-5016.25,0.910737,0.812464,1,1,0,5016.26,0.0110634,1.0061
-5015.81,0.988051,0.812464,2,7,0,5016.4,-0.0111986,1.00147
-5016.24,0.908436,0.812464,2,3,0,5017.02,0.0110577,0.997358
-5016.83,0.907314,0.812464,2,3,0,5017.8,0.0105052,1.01088
-5016.84,0.996797,0.812464,1,1,0,5017.12,0.010469,1.011
-5015.89,1,0.812464,2,3,0,5016.94,0.000170356,1.00918
-5015.35,0.983196,0.812464,1,3,0,5016.07,-0.00384264,1.00236
-5015.39,0.995236,0.812464,2,3,0,5015.41,0.00275078,1.00118
-5015.37,0.973161,0.812464,2,7,0,5015.6,-0.00444513,1.00067
-5015.37,0.997883,0.812464,2,3,0,5015.43,-0.00308731,1.00357
-5015.38,0.915436,0.812464,2,3,0,5016.11,-0.00487278,1.00124
-5015.4,0.998915,0.812464,2,3,0,5015.42,0.00271057,1.00273
-5015.43,0.971456,0.812464,2,3,0,5015.69,-0.00296968,0.998344
-5015.38,0.988018,0.812464,2,3,0,5015.6,0.00214802,1.00295
-5015.52,0.986228,0.812464,2,3,0,5015.55,-0.00401752,0.99749
-5015.93,0.70889,0.812464,2,3,0,5018.53,0.00992818,1.0009
-5015.59,0.962912,0.812464,2,7,0,5016.45,0.000431665,1.00673
-5015.69,0.901822,0.812464,2,7,0,5016.5,0.00538978,0.997546
-5015.32,0.974523,0.812464,1,3,0,5015.9,-0.00250761,1.00172
-5015.32,0.717876,0.812464,1,3,0,5017.29,-0.00250761,1.00172
-5015.33,0.996021,0.812464,2,7,0,5015.36,-0.00108852,1.00021
-5015.74,0.892094,0.812464,1,3,0,5016.12,-0.00597573,1.00722
-5016.81,0.901971,0.812464,2,3,0,5017.04,0.0159667,0.999737
-5017.13,0.941152,0.812464,1,1,0,5017.33,0.0177922,1.00003
-5017.51,0.719788,0.812464,2,7,0,5020.83,0.00272555,1.01637
-5019.57,0.799673,0.812464,2,3,0,5020.63,0.00934228,0.98263
-5015.73,0.961955,0.812464,2,3,0,5020,0.000546133,0.995251
-5015.39,1,0.812464,2,3,0,5015.71,-0.00490001,1.00272
-5015.37,0.998596,0.812464,2,3,0,5015.45,-0.000263486,1.00396
-5018.45,0.706695,0.812464,2,3,0,5018.74,0.0151544,1.01534
-5015.47,0.762546,0.812464,1,3,0,5020.92,-0.00434901,0.998287
-5016.21,0.610957,0.812464,2,3,0,5019.82,0.0119497,0.999576
-5016.05,1,0.812464,2,3,0,5016.35,0.00928156,0.99723
-5016.92,0.947974,0.812464,2,3,0,5016.93,0.014835,0.995923
-5015.33,1,0.812464,2,3,0,5016.71,-0.000296452,1.00297
-5015.51,0.980346,0.812464,2,7,0,5015.56,0.00500231,1.00277
-5016.47,0.866491,0.812464,2,3,0,5016.78,0.00341482,1.01196
-5016.5,0.997886,0.812464,2,7,0,5016.64,-0.00781763,0.991848
-5017.68,0.793042,0.812464,1,1,0,5017.76,-0.0142268,0.989466
-5017.52,1,0.812464,2,7,0,5017.92,0.00881137,1.0149
-5016.01,1,0.812464,2,3,0,5017.93,0.00951157,0.99804
-5015.45,1,0.812464,2,3,0,5016.06,0.000867546,0.998165
-5015.47,0.998885,0.812464,3,11,0,5015.52,-0.00483573,1.00465
-5015.41,0.956536,0.812464,1,3,0,5015.87,0.00266994,0.99999
-5015.88,0.922667,0.812464,2,3,0,5016.07,-0.000171242,0.994097
-5016.49,0.900108,0.812464,2,3,0,5017.11,0.0141346,1.00068
-5015.99,0.987682,0.812464,2,3,0,5017.07,0.00214583,1.00953
-5015.32,0.771798,0.812464,2,3,0,5018.36,-0.00206035,1.00244
-5015.32,0.573565,0.812464,1,3,0,5018.65,-0.00206035,1.00244
-5015.72,0.923062,0.812464,1,3,0,5015.88,0.000756469,1.00789
-5015.45,1,0.812464,2,3,0,5015.81,0.00349493,1.0034
-5016.33,0.90179,0.812464,2,3,0,5016.51,-0.00543976,1.01129
-5016.06,1,0.812464,2,3,0,5016.52,0.00546628,0.994328
-5016.07,0.966725,0.812464,4,27,0,5016.95,-0.00153313,1.01037
-5016.83,0.913757,0.812464,2,3,0,5017.11,0.000257067,0.989411
-5017.49,0.879837,0.812464,1,1,0,5017.63,-0.000247458,0.986992
-5016.73,0.999735,0.812464,3,11,0,5018.44,-0.0171594,1.00554
-5015.64,0.854917,0.812464,2,3,0,5018.24,0.000310045,0.995996
-5015.79,0.97106,0.812464,1,1,0,5015.82,0.0019104,0.995046
-5016.29,0.908623,0.812464,1,1,0,5016.3,0.00376128,0.992398
-5017.2,0.889889,0.812464,2,3,0,5017.63,-0.0139307,1.01214
-5017.89,0.821906,0.812464,2,3,0,5020.33,0.00405998,0.986128
-5016.13,0.928146,0.812464,2,3,0,5018.9,0.00883149,0.996004
-5016.09,0.721458,0.812464,2,7,0,5018.86,-0.0118849,1.00618
-5016.26,0.849823,0.812464,2,7,0,5017.77,0.00599541,1.00997
-5017.12,0.664009,0.812464,2,3,0,5020.51,0.00167106,0.988416
-5016.47,0.991553,0.812464,2,3,0,5017.61,0.00546114,1.01139
-5015.68,0.999744,0.812464,3,11,0,5016.58,-0.00977001,1.00151
-5015.59,0.900209,0.812464,1,3,0,5016.68,0.00534606,1.00426
-5015.84,0.847188,0.812464,1,3,0,5017.1,-0.0107107,0.998897
-5015.93,0.982626,0.812464,6,107,0,5016.44,-0.00207052,1.00949
-5016.82,0.64572,0.812464,2,3,0,5020.19,-0.0129769,0.992711
-5015.45,0.946452,0.812464,2,3,0,5017.4,0.00231741,0.99873
-5015.47,0.999429,0.812464,2,7,0,5015.49,-0.00554048,1.00418
-5015.4,0.96817,0.812464,1,3,0,5015.79,0.0029946,1.00179
-5015.49,0.794828,0.812464,2,3,0,5017.32,0.00239669,0.998171
-5017.28,0.784091,0.812464,2,7,0,5017.62,0.00295639,0.987987
-5016.17,0.911479,0.812464,2,3,0,5018.7,0.0119704,1.00132
-5015.44,0.852205,0.812464,2,3,0,5017.79,-0.00537484,0.999654
-5016.87,0.858814,0.812464,2,3,0,5016.93,0.0163156,0.999649
-5016.94,0.955578,0.812464,2,3,0,5017.78,-0.0181999,0.997516
-5015.86,0.800312,0.812464,1,3,0,5019.58,0.00543775,1.00741
-5016.34,0.770517,0.812464,2,3,0,5018.4,-0.0154896,1.00107
-5015.97,0.85858,0.812464,2,7,0,5017.86,-7.65863e-05,1.00971
-5015.79,0.515949,0.812464,2,3,0,5023.04,-0.00345733,1.00837
-5015.44,0.931997,0.812464,1,3,0,5016.53,-0.00192511,0.998003
-5015.79,0.945008,0.812464,2,3,0,5015.97,0.0071773,0.997952
-5015.55,0.996694,0.812464,2,3,0,5016.02,0.00502439,1.00381
-5017.11,0.837011,0.812464,2,3,0,5017.34,-0.0125291,1.0125
-5016.09,1,0.812464,2,3,0,5017.42,0.0113599,1.00223
-5016.22,0.993503,0.812464,2,7,0,5016.32,-0.0145583,1.00263
-5015.78,0.966313,0.812464,2,3,0,5016.75,-0.00756014,1.00676
-5016.99,0.830673,0.812464,2,3,0,5017.75,-0.0120316,1.01215
-5016.5,1,0.812464,2,3,0,5017.09,-0.00644308,1.01194
-5015.95,1,0.812464,2,3,0,5016.75,0.00267982,1.00918
-5016.04,0.982217,0.812464,5,59,0,5016.64,-0.0109401,0.996606
-5016.11,0.995432,0.812464,2,3,0,5016.26,-0.00971671,0.995027
-5016.97,0.836285,0.812464,2,3,0,5018.01,-0.0188652,1.00489
-5017.01,0.815636,0.812464,2,3,0,5019.68,0.000824367,1.0147
-5016.56,1,0.812464,2,3,0,5017.08,0.00307604,1.01247
-5018.36,0.904292,0.812464,2,3,0,5018.43,0.0102482,1.01735
-5016.77,1,0.812464,1,1,0,5018.11,0.00455222,1.01309
-5015.8,0.998595,0.812464,2,3,0,5017.13,0.00828739,1.00384
-5016.66,0.913138,0.812464,2,7,0,5016.91,-0.0087923,0.99139
-5016.92,0.949547,0.812464,1,1,0,5017.11,-0.00989375,0.990594
-5015.59,0.980711,0.812464,2,3,0,5017.21,-0.00824577,0.999976
-5015.52,1,0.812464,2,3,0,5015.7,0.00523991,1.00139
-5015.7,0.892231,0.812464,2,3,0,5016.46,-0.00640613,1.0066
-5017.23,0.642818,0.812464,2,3,0,5018.89,0.0159095,1.00862
-5015.44,1,0.812464,2,3,0,5016.92,-0.00620651,1.00155
-5016.15,0.90782,0.812464,2,3,0,5016.3,-0.0122335,1.00646
-5015.69,0.984074,0.812464,2,3,0,5016.52,-0.00833919,0.998145
-5015.57,1,0.812464,2,3,0,5015.69,-0.00698849,0.99862
-5015.57,0.888954,0.812464,2,3,0,5016.51,-0.00698849,0.99862
-5015.64,0.89145,0.812464,1,3,0,5016.58,0.00692795,1.00252
-5015.34,0.974406,0.812464,1,3,0,5015.87,-0.00261264,1.00299
-5015.34,0.870335,0.812464,1,3,0,5016.19,-0.00261264,1.00299
-5016.08,0.914718,0.812464,2,3,0,5016.19,-0.00625665,1.00966
-5015.68,0.997603,0.812464,2,7,0,5016.21,-0.00384241,0.995811
-5015.9,0.95658,0.812464,2,3,0,5016.32,-0.00283962,1.0092
-5016.07,0.964198,0.812464,2,3,0,5016.64,0.0105216,1.00449
-5016.86,0.648862,0.812464,1,3,0,5020.14,-0.0182823,1.00467
-5016.86,0.751324,0.812464,1,1,0,5018.13,-0.0182823,1.00467
-5017.28,0.923262,0.812464,1,1,0,5017.47,-0.020676,1.00446
-5015.98,1,0.812464,2,3,0,5017.52,0.00171698,0.9937
-5015.83,0.95631,0.812464,2,3,0,5016.62,0.00693331,0.997266
-5016.24,0.937636,0.812464,2,3,0,5016.74,0.00795474,1.00887
-5016.27,0.932667,0.812464,2,3,0,5017.36,-0.000469893,1.01146
-5016.27,0.560817,0.812464,2,3,0,5022.03,-0.000469893,1.01146
-5015.44,0.994969,0.812464,2,7,0,5016.33,-0.00534435,1.00366
-5015.8,0.877328,0.812464,1,3,0,5016.57,0.00879294,1.00138
-5015.79,0.841999,0.812464,1,3,0,5017.43,-0.0106473,1.00003
-5015.94,0.981008,0.812464,3,11,0,5016.27,0.00991816,1.00036
-5017.55,0.793644,0.812464,2,3,0,5018.26,0.0153139,1.01125
-5015.51,1,0.812464,2,3,0,5017.55,-0.00184505,1.00601
-5015.59,0.960632,0.812464,2,3,0,5015.98,-0.00487424,0.996962
-5015.6,0.887293,0.812464,2,7,0,5016.55,0.00491823,1.00479
-5015.45,0.98772,0.812464,2,3,0,5015.81,-0.0034667,0.998222
-5015.8,0.961596,0.812464,2,7,0,5015.84,0.0022195,1.00819
-5016.29,0.891302,0.812464,2,3,0,5017.13,0.000313733,0.991779
-5015.69,0.997466,0.812464,2,7,0,5016.56,0.0075662,1.00232
-5016.24,0.914839,0.812464,2,3,0,5016.67,-0.014664,1.00307
-5017.07,0.914115,0.812464,2,7,0,5017.51,0.0126909,0.99277
-5015.53,0.999744,0.812464,3,11,0,5016.88,-0.00770192,1.00111
-5017.61,0.798377,0.812464,2,3,0,5017.84,0.00509838,0.987254
-5015.67,0.982407,0.812464,2,7,0,5017.7,0.00585606,0.998157
-5015.57,0.920213,0.812464,2,3,0,5016.46,-0.00113908,1.00665
-5015.51,0.901094,0.812464,2,3,0,5016.56,0.00464747,0.999823
-5015.63,0.985997,0.812464,2,7,0,5015.82,-0.00439711,0.996407
-5016.2,0.937736,0.812464,2,7,0,5016.35,-0.0044122,1.0108
-5016.13,0.995327,0.812464,6,99,0,5016.88,0.0116018,1.00269
-5015.34,0.737486,0.812464,2,3,0,5018.96,-0.00163451,0.999909
-5015.37,0.954468,0.812464,2,3,0,5015.72,-0.00453445,1.00232
-5015.44,0.944084,0.812464,2,3,0,5015.87,0.00201428,1.00433
-5015.58,0.988529,0.812464,2,3,0,5015.63,0.0058978,1.00307
-5016.69,0.669943,0.812464,1,3,0,5018.62,-0.0138786,0.994137
-5016.29,1,0.812464,3,11,0,5017.07,-0.0151365,1.00105
-5016.93,0.882351,0.812464,1,1,0,5017.03,-0.0184672,0.998188
-5016.83,0.934214,0.812464,2,3,0,5018.53,-0.00175046,0.989355
-5015.82,0.92332,0.812464,2,3,0,5017.92,0.00253302,1.00826
-5016.53,0.82303,0.812464,2,3,0,5017.5,0.0142955,1.00012
-5015.88,0.997005,0.812464,2,3,0,5017.02,0.00348125,0.994811
-5015.93,0.888419,0.812464,2,3,0,5017.16,0.0079327,1.00615
-5016.27,0.959689,0.812464,2,3,0,5016.65,-0.0144392,1.00443
-5015.77,0.973842,0.812464,2,3,0,5016.74,-0.00460589,1.00792
-5015.83,0.988662,0.812464,6,111,0,5016.24,0.00738366,0.997716
-5016.43,0.894169,0.812464,2,3,0,5017.13,0.0133754,1.00422
-5017.8,0.883465,0.812464,2,3,0,5018.51,-0.00861687,0.986877
-5017.72,0.992988,0.812464,2,7,0,5019.08,0.00601406,0.987082
-5019.17,0.792989,0.812464,2,3,0,5020.5,-0.0247074,1.01242
-5018.92,1,0.812464,2,7,0,5019.44,0.0193177,0.989574
-5019.75,0.955244,0.812464,2,3,0,5019.78,-0.0249217,1.01476
-5021.85,0.682383,0.812464,1,1,0,5022.31,-0.0336501,1.01352
-5019.08,0.981572,0.812464,2,3,0,5023.31,0.0195992,0.989179
-5015.39,1,0.812464,2,3,0,5018.47,-0.00173794,1.00433
-5015.45,0.955341,0.812464,1,3,0,5015.76,0.00227045,0.998761
-5015.85,0.937876,0.812464,2,3,0,5016.04,0.00872493,1.00394
-5015.42,0.938549,0.812464,1,3,0,5016.56,-0.0058646,1.00192
-5015.48,0.955749,0.812464,2,3,0,5015.86,0.00302642,1.00449
-5015.69,0.974491,0.812464,2,3,0,5015.83,-0.00147078,1.00776
-5016.17,0.778224,0.812464,1,3,0,5018,-0.00414271,0.99263
-5016.17,0.846797,0.812464,1,1,0,5016.92,-0.00414271,0.99263
-5016.12,0.986545,0.812464,2,3,0,5016.68,-0.0087832,1.00884
-5016.06,0.997275,0.812464,2,7,0,5016.36,-0.00350431,1.01017
-5015.52,0.617274,0.812464,2,3,0,5020.78,0.00270589,1.00528
-5015.5,0.999751,0.812464,5,51,0,5015.65,-0.0022852,0.997261
-5016.44,0.877996,0.812464,2,3,0,5016.82,0.00444337,0.991793
-5016.11,0.947871,0.812464,2,7,0,5017.48,-0.0106835,0.995743
-5015.52,1,0.812464,2,3,0,5016.25,-0.000949453,0.997055
-5016.74,0.87294,0.812464,2,7,0,5016.77,-3.75166e-05,1.01365
-5015.67,0.992961,0.812464,2,3,0,5017.02,-0.00847054,1.00467
-5016.61,0.674524,0.812464,1,3,0,5018.74,0.0149346,1.0006
-5015.87,0.744949,0.812464,2,7,0,5019.17,-0.0107012,1.00484
-5016.8,0.865883,0.812464,2,3,0,5017.39,-0.016486,0.996055
-5016.74,0.974389,0.812464,6,103,0,5018.19,-0.00395537,1.01348
-5016.37,1,0.812464,2,3,0,5017.06,0.0052036,0.992403
-5017.13,0.884305,0.812464,2,3,0,5018.2,-0.00148821,1.01524
-5016.92,0.99999,0.812464,3,11,0,5017.41,-0.00490377,0.98928
